-32.00 -60.00   1.4
-31.50 -60.00   1.3
-31.00 -60.00   1.2
-30.50 -60.00   1.1
-30.00 -60.00   1.0
-29.50 -60.00   1.0
-29.00 -60.00   1.0
-28.50 -60.00   1.1
-28.00 -60.00   1.0
-27.50 -60.00   1.0
-27.00 -60.00   0.9
-26.50 -60.00   0.8
-26.00 -60.00   0.7
-25.50 -60.00   0.7
-25.00 -60.00   0.7
-24.50 -60.00   0.7
-24.00 -60.00   0.7
-23.50 -60.00   0.7
-23.00 -60.00   0.7
-22.50 -60.00   0.7
-22.00 -60.00   0.6
-21.50 -60.00   0.6
-21.00 -60.00   0.6
-20.50 -60.00   0.6
-20.00 -60.00   0.6
-100.00 -59.50   4.4
-99.50 -59.50   4.0
-99.00 -59.50   3.6
-98.50 -59.50   3.4
-98.00 -59.50   3.6
-97.50 -59.50   3.9
-97.00 -59.50   3.9
-96.50 -59.50   4.2
-96.00 -59.50   4.4
-95.50 -59.50   4.4
-95.00 -59.50   4.3
-94.50 -59.50   4.2
-94.00 -59.50   4.2
-93.50 -59.50   4.3
-93.00 -59.50   4.3
-92.50 -59.50   4.4
-92.00 -59.50   4.5
-91.50 -59.50   4.7
-91.00 -59.50   4.6
-90.50 -59.50   4.5
-90.00 -59.50   4.7
-89.50 -59.50   4.9
-89.00 -59.50   5.2
-88.50 -59.50   5.3
-88.00 -59.50   5.3
-87.50 -59.50   5.4
-87.00 -59.50   5.4
-86.50 -59.50   5.2
-86.00 -59.50   5.1
-85.50 -59.50   5.0
-85.00 -59.50   4.9
-84.50 -59.50   4.9
-84.00 -59.50   4.9
-83.50 -59.50   5.0
-83.00 -59.50   5.1
-82.50 -59.50   5.3
-82.00 -59.50   5.4
-81.50 -59.50   5.2
-81.00 -59.50   5.0
-80.50 -59.50   4.8
-80.00 -59.50   4.7
-79.50 -59.50   4.7
-79.00 -59.50   4.6
-78.50 -59.50   4.5
-78.00 -59.50   4.3
-77.50 -59.50   4.2
-77.00 -59.50   4.3
-76.50 -59.50   4.4
-76.00 -59.50   4.6
-75.50 -59.50   4.7
-75.00 -59.50   4.7
-74.50 -59.50   4.6
-74.00 -59.50   4.5
-73.50 -59.50   4.4
-73.00 -59.50   4.4
-72.50 -59.50   4.3
-72.00 -59.50   4.3
-71.50 -59.50   4.3
-71.00 -59.50   4.2
-70.50 -59.50   4.1
-70.00 -59.50   4.0
-69.50 -59.50   3.9
-69.00 -59.50   3.7
-68.50 -59.50   3.5
-68.00 -59.50   3.3
-67.50 -59.50   3.1
-67.00 -59.50   3.0
-66.50 -59.50   3.0
-66.00 -59.50   3.1
-65.50 -59.50   3.1
-65.00 -59.50   3.2
-64.50 -59.50   3.2
-64.00 -59.50   3.2
-63.50 -59.50   3.2
-63.00 -59.50   3.1
-62.50 -59.50   3.0
-62.00 -59.50   3.0
-61.50 -59.50   3.1
-61.00 -59.50   3.2
-60.50 -59.50   3.2
-60.00 -59.50   3.3
-59.50 -59.50   3.2
-59.00 -59.50   3.2
-58.50 -59.50   3.3
-58.00 -59.50   3.4
-57.50 -59.50   3.6
-57.00 -59.50   3.8
-56.50 -59.50   3.9
-56.00 -59.50   4.0
-55.50 -59.50   4.0
-55.00 -59.50   4.0
-54.50 -59.50   3.9
-54.00 -59.50   3.9
-53.50 -59.50   3.9
-53.00 -59.50   3.9
-52.50 -59.50   4.1
-52.00 -59.50   4.2
-51.50 -59.50   4.3
-51.00 -59.50   4.2
-50.50 -59.50   4.3
-50.00 -59.50   4.4
-49.50 -59.50   4.5
-49.00 -59.50   4.4
-48.50 -59.50   4.3
-48.00 -59.50   4.2
-47.50 -59.50   4.2
-47.00 -59.50   4.1
-46.50 -59.50   3.9
-46.00 -59.50   3.8
-45.50 -59.50   3.8
-45.00 -59.50   3.8
-44.50 -59.50   3.8
-44.00 -59.50   3.8
-43.50 -59.50   3.8
-43.00 -59.50   3.8
-42.50 -59.50   3.7
-42.00 -59.50   3.7
-41.50 -59.50   3.6
-41.00 -59.50   3.5
-40.50 -59.50   3.4
-40.00 -59.50   3.3
-39.50 -59.50   3.2
-39.00 -59.50   3.0
-38.50 -59.50   3.0
-38.00 -59.50   2.9
-37.50 -59.50   2.7
-37.00 -59.50   2.5
-36.50 -59.50   2.4
-36.00 -59.50   2.4
-35.50 -59.50   2.4
-35.00 -59.50   2.4
-34.50 -59.50   2.4
-34.00 -59.50   2.1
-33.50 -59.50   1.9
-33.00 -59.50   1.7
-32.50 -59.50   1.6
-32.00 -59.50   1.4
-31.50 -59.50   1.3
-31.00 -59.50   1.2
-30.50 -59.50   1.1
-30.00 -59.50   1.0
-29.50 -59.50   1.0
-29.00 -59.50   1.1
-28.50 -59.50   1.1
-28.00 -59.50   1.1
-27.50 -59.50   1.0
-27.00 -59.50   0.9
-26.50 -59.50   0.7
-26.00 -59.50   0.6
-25.50 -59.50   0.6
-25.00 -59.50   0.6
-24.50 -59.50   0.7
-24.00 -59.50   0.7
-23.50 -59.50   0.6
-23.00 -59.50   0.6
-22.50 -59.50   0.6
-22.00 -59.50   0.6
-21.50 -59.50   0.6
-21.00 -59.50   0.6
-20.50 -59.50   0.5
-20.00 -59.50   0.5
-100.00 -59.00   4.3
-99.50 -59.00   4.0
-99.00 -59.00   3.8
-98.50 -59.00   3.8
-98.00 -59.00   4.0
-97.50 -59.00   4.1
-97.00 -59.00   4.2
-96.50 -59.00   4.3
-96.00 -59.00   4.1
-95.50 -59.00   4.0
-95.00 -59.00   4.1
-94.50 -59.00   4.3
-94.00 -59.00   4.4
-93.50 -59.00   4.3
-93.00 -59.00   4.3
-92.50 -59.00   4.3
-92.00 -59.00   4.5
-91.50 -59.00   4.6
-91.00 -59.00   4.7
-90.50 -59.00   4.8
-90.00 -59.00   5.1
-89.50 -59.00   5.3
-89.00 -59.00   5.4
-88.50 -59.00   5.4
-88.00 -59.00   5.4
-87.50 -59.00   5.2
-87.00 -59.00   4.9
-86.50 -59.00   4.7
-86.00 -59.00   4.7
-85.50 -59.00   4.9
-85.00 -59.00   5.1
-84.50 -59.00   5.4
-84.00 -59.00   5.6
-83.50 -59.00   5.6
-83.00 -59.00   5.4
-82.50 -59.00   5.2
-82.00 -59.00   4.9
-81.50 -59.00   4.7
-81.00 -59.00   4.7
-80.50 -59.00   4.7
-80.00 -59.00   4.7
-79.50 -59.00   4.8
-79.00 -59.00   4.7
-78.50 -59.00   4.6
-78.00 -59.00   4.7
-77.50 -59.00   4.8
-77.00 -59.00   5.0
-76.50 -59.00   5.2
-76.00 -59.00   5.1
-75.50 -59.00   5.0
-75.00 -59.00   4.8
-74.50 -59.00   4.6
-74.00 -59.00   4.6
-73.50 -59.00   4.5
-73.00 -59.00   4.4
-72.50 -59.00   4.2
-72.00 -59.00   4.0
-71.50 -59.00   3.8
-71.00 -59.00   3.7
-70.50 -59.00   3.8
-70.00 -59.00   3.7
-69.50 -59.00   3.6
-69.00 -59.00   3.4
-68.50 -59.00   3.2
-68.00 -59.00   3.1
-67.50 -59.00   3.1
-67.00 -59.00   3.0
-66.50 -59.00   3.1
-66.00 -59.00   3.1
-65.50 -59.00   3.1
-65.00 -59.00   3.0
-64.50 -59.00   3.0
-64.00 -59.00   2.9
-63.50 -59.00   2.9
-63.00 -59.00   2.8
-62.50 -59.00   2.8
-62.00 -59.00   2.8
-61.50 -59.00   2.9
-61.00 -59.00   2.8
-60.50 -59.00   2.8
-60.00 -59.00   2.8
-59.50 -59.00   2.9
-59.00 -59.00   3.0
-58.50 -59.00   3.2
-58.00 -59.00   3.5
-57.50 -59.00   3.7
-57.00 -59.00   3.9
-56.50 -59.00   4.0
-56.00 -59.00   4.1
-55.50 -59.00   4.1
-55.00 -59.00   4.1
-54.50 -59.00   4.2
-54.00 -59.00   4.4
-53.50 -59.00   4.6
-53.00 -59.00   4.7
-52.50 -59.00   4.7
-52.00 -59.00   4.6
-51.50 -59.00   4.5
-51.00 -59.00   4.4
-50.50 -59.00   4.4
-50.00 -59.00   4.4
-49.50 -59.00   4.3
-49.00 -59.00   4.3
-48.50 -59.00   4.2
-48.00 -59.00   4.3
-47.50 -59.00   4.3
-47.00 -59.00   4.2
-46.50 -59.00   4.1
-46.00 -59.00   4.1
-45.50 -59.00   4.0
-45.00 -59.00   4.0
-44.50 -59.00   4.0
-44.00 -59.00   4.0
-43.50 -59.00   4.0
-43.00 -59.00   3.9
-42.50 -59.00   3.7
-42.00 -59.00   3.5
-41.50 -59.00   3.3
-41.00 -59.00   3.3
-40.50 -59.00   3.4
-40.00 -59.00   3.4
-39.50 -59.00   3.5
-39.00 -59.00   3.4
-38.50 -59.00   3.3
-38.00 -59.00   3.2
-37.50 -59.00   3.1
-37.00 -59.00   2.8
-36.50 -59.00   2.7
-36.00 -59.00   2.5
-35.50 -59.00   2.3
-35.00 -59.00   2.2
-34.50 -59.00   2.1
-34.00 -59.00   1.9
-33.50 -59.00   1.8
-33.00 -59.00   1.6
-32.50 -59.00   1.5
-32.00 -59.00   1.4
-31.50 -59.00   1.3
-31.00 -59.00   1.2
-30.50 -59.00   1.1
-30.00 -59.00   1.1
-29.50 -59.00   1.0
-29.00 -59.00   1.0
-28.50 -59.00   1.0
-28.00 -59.00   0.9
-27.50 -59.00   0.9
-27.00 -59.00   0.8
-26.50 -59.00   0.7
-26.00 -59.00   0.6
-25.50 -59.00   0.6
-25.00 -59.00   0.6
-24.50 -59.00   0.6
-24.00 -59.00   0.6
-23.50 -59.00   0.6
-23.00 -59.00   0.6
-22.50 -59.00   0.6
-22.00 -59.00   0.6
-21.50 -59.00   0.6
-21.00 -59.00   0.5
-20.50 -59.00   0.5
-20.00 -59.00   0.5
-100.00 -58.50   4.2
-99.50 -58.50   4.4
-99.00 -58.50   4.5
-98.50 -58.50   4.3
-98.00 -58.50   4.1
-97.50 -58.50   4.1
-97.00 -58.50   4.1
-96.50 -58.50   4.1
-96.00 -58.50   4.0
-95.50 -58.50   4.1
-95.00 -58.50   4.2
-94.50 -58.50   4.3
-94.00 -58.50   4.2
-93.50 -58.50   4.2
-93.00 -58.50   4.3
-92.50 -58.50   4.4
-92.00 -58.50   4.5
-91.50 -58.50   4.7
-91.00 -58.50   4.9
-90.50 -58.50   5.0
-90.00 -58.50   5.0
-89.50 -58.50   5.2
-89.00 -58.50   5.2
-88.50 -58.50   5.2
-88.00 -58.50   5.0
-87.50 -58.50   4.8
-87.00 -58.50   4.6
-86.50 -58.50   4.7
-86.00 -58.50   5.0
-85.50 -58.50   5.2
-85.00 -58.50   5.6
-84.50 -58.50   5.9
-84.00 -58.50   5.7
-83.50 -58.50   5.3
-83.00 -58.50   5.1
-82.50 -58.50   5.0
-82.00 -58.50   4.8
-81.50 -58.50   4.8
-81.00 -58.50   4.8
-80.50 -58.50   4.8
-80.00 -58.50   4.9
-79.50 -58.50   4.9
-79.00 -58.50   4.9
-78.50 -58.50   5.1
-78.00 -58.50   5.3
-77.50 -58.50   5.3
-77.00 -58.50   5.2
-76.50 -58.50   5.0
-76.00 -58.50   4.8
-75.50 -58.50   4.7
-75.00 -58.50   4.7
-74.50 -58.50   4.6
-74.00 -58.50   4.4
-73.50 -58.50   4.1
-73.00 -58.50   3.9
-72.50 -58.50   3.7
-72.00 -58.50   3.6
-71.50 -58.50   3.5
-71.00 -58.50   3.6
-70.50 -58.50   3.6
-70.00 -58.50   3.5
-69.50 -58.50   3.4
-69.00 -58.50   3.4
-68.50 -58.50   3.4
-68.00 -58.50   3.2
-67.50 -58.50   3.1
-67.00 -58.50   3.0
-66.50 -58.50   3.0
-66.00 -58.50   3.1
-65.50 -58.50   3.1
-65.00 -58.50   3.1
-64.50 -58.50   2.9
-64.00 -58.50   2.8
-63.50 -58.50   2.7
-63.00 -58.50   2.6
-62.50 -58.50   2.6
-62.00 -58.50   2.5
-61.50 -58.50   2.5
-61.00 -58.50   2.5
-60.50 -58.50   2.7
-60.00 -58.50   2.8
-59.50 -58.50   3.0
-59.00 -58.50   3.3
-58.50 -58.50   3.5
-58.00 -58.50   3.8
-57.50 -58.50   4.1
-57.00 -58.50   4.2
-56.50 -58.50   4.3
-56.00 -58.50   4.3
-55.50 -58.50   4.5
-55.00 -58.50   4.6
-54.50 -58.50   4.7
-54.00 -58.50   4.9
-53.50 -58.50   4.9
-53.00 -58.50   4.8
-52.50 -58.50   4.7
-52.00 -58.50   4.6
-51.50 -58.50   4.6
-51.00 -58.50   4.6
-50.50 -58.50   4.5
-50.00 -58.50   4.5
-49.50 -58.50   4.5
-49.00 -58.50   4.5
-48.50 -58.50   4.5
-48.00 -58.50   4.5
-47.50 -58.50   4.3
-47.00 -58.50   4.2
-46.50 -58.50   4.1
-46.00 -58.50   4.1
-45.50 -58.50   4.1
-45.00 -58.50   4.1
-44.50 -58.50   4.1
-44.00 -58.50   3.9
-43.50 -58.50   3.9
-43.00 -58.50   3.7
-42.50 -58.50   3.6
-42.00 -58.50   3.4
-41.50 -58.50   3.3
-41.00 -58.50   3.4
-40.50 -58.50   3.5
-40.00 -58.50   3.5
-39.50 -58.50   3.5
-39.00 -58.50   3.4
-38.50 -58.50   3.2
-38.00 -58.50   3.1
-37.50 -58.50   3.0
-37.00 -58.50   2.9
-36.50 -58.50   2.8
-36.00 -58.50   2.6
-35.50 -58.50   2.4
-35.00 -58.50   2.2
-34.50 -58.50   2.0
-34.00 -58.50   1.8
-33.50 -58.50   1.7
-33.00 -58.50   1.6
-32.50 -58.50   1.5
-32.00 -58.50   1.4
-31.50 -58.50   1.2
-31.00 -58.50   1.1
-30.50 -58.50   1.1
-30.00 -58.50   1.0
-29.50 -58.50   1.0
-29.00 -58.50   0.9
-28.50 -58.50   0.9
-28.00 -58.50   0.9
-27.50 -58.50   0.9
-27.00 -58.50   0.8
-26.50 -58.50   0.8
-26.00 -58.50   0.6
-25.50 -58.50   0.6
-25.00 -58.50   0.6
-24.50 -58.50   0.6
-24.00 -58.50   0.6
-23.50 -58.50   0.6
-23.00 -58.50   0.6
-22.50 -58.50   0.6
-22.00 -58.50   0.6
-21.50 -58.50   0.6
-21.00 -58.50   0.6
-20.50 -58.50   0.5
-20.00 -58.50   0.5
-100.00 -58.00   4.5
-99.50 -58.00   4.8
-99.00 -58.00   4.6
-98.50 -58.00   4.1
-98.00 -58.00   3.9
-97.50 -58.00   3.9
-97.00 -58.00   4.0
-96.50 -58.00   4.0
-96.00 -58.00   4.1
-95.50 -58.00   4.1
-95.00 -58.00   4.2
-94.50 -58.00   4.2
-94.00 -58.00   4.1
-93.50 -58.00   4.2
-93.00 -58.00   4.4
-92.50 -58.00   4.5
-92.00 -58.00   4.7
-91.50 -58.00   4.9
-91.00 -58.00   5.0
-90.50 -58.00   5.0
-90.00 -58.00   5.0
-89.50 -58.00   5.0
-89.00 -58.00   4.8
-88.50 -58.00   4.7
-88.00 -58.00   4.7
-87.50 -58.00   4.8
-87.00 -58.00   4.9
-86.50 -58.00   5.2
-86.00 -58.00   5.4
-85.50 -58.00   5.8
-85.00 -58.00   5.9
-84.50 -58.00   5.6
-84.00 -58.00   5.3
-83.50 -58.00   5.2
-83.00 -58.00   5.2
-82.50 -58.00   5.1
-82.00 -58.00   5.0
-81.50 -58.00   5.1
-81.00 -58.00   5.1
-80.50 -58.00   5.0
-80.00 -58.00   5.0
-79.50 -58.00   5.1
-79.00 -58.00   5.2
-78.50 -58.00   5.2
-78.00 -58.00   5.1
-77.50 -58.00   4.9
-77.00 -58.00   4.8
-76.50 -58.00   4.8
-76.00 -58.00   4.7
-75.50 -58.00   4.6
-75.00 -58.00   4.4
-74.50 -58.00   4.1
-74.00 -58.00   3.9
-73.50 -58.00   3.7
-73.00 -58.00   3.6
-72.50 -58.00   3.5
-72.00 -58.00   3.4
-71.50 -58.00   3.5
-71.00 -58.00   3.5
-70.50 -58.00   3.5
-70.00 -58.00   3.5
-69.50 -58.00   3.6
-69.00 -58.00   3.7
-68.50 -58.00   3.5
-68.00 -58.00   3.2
-67.50 -58.00   3.1
-67.00 -58.00   3.1
-66.50 -58.00   3.2
-66.00 -58.00   3.2
-65.50 -58.00   3.1
-65.00 -58.00   2.9
-64.50 -58.00   2.7
-64.00 -58.00   2.7
-63.50 -58.00   2.5
-63.00 -58.00   2.4
-62.50 -58.00   2.3
-62.00 -58.00   2.4
-61.50 -58.00   2.5
-61.00 -58.00   2.8
-60.50 -58.00   3.0
-60.00 -58.00   3.1
-59.50 -58.00   3.4
-59.00 -58.00   3.6
-58.50 -58.00   3.8
-58.00 -58.00   3.9
-57.50 -58.00   4.0
-57.00 -58.00   4.0
-56.50 -58.00   4.0
-56.00 -58.00   4.2
-55.50 -58.00   4.3
-55.00 -58.00   4.4
-54.50 -58.00   4.5
-54.00 -58.00   4.6
-53.50 -58.00   4.6
-53.00 -58.00   4.6
-52.50 -58.00   4.7
-52.00 -58.00   4.7
-51.50 -58.00   4.7
-51.00 -58.00   4.7
-50.50 -58.00   4.6
-50.00 -58.00   4.6
-49.50 -58.00   4.5
-49.00 -58.00   4.4
-48.50 -58.00   4.3
-48.00 -58.00   4.2
-47.50 -58.00   4.1
-47.00 -58.00   4.0
-46.50 -58.00   4.1
-46.00 -58.00   4.2
-45.50 -58.00   4.2
-45.00 -58.00   4.1
-44.50 -58.00   4.0
-44.00 -58.00   3.9
-43.50 -58.00   3.7
-43.00 -58.00   3.6
-42.50 -58.00   3.5
-42.00 -58.00   3.4
-41.50 -58.00   3.4
-41.00 -58.00   3.4
-40.50 -58.00   3.5
-40.00 -58.00   3.4
-39.50 -58.00   3.4
-39.00 -58.00   3.2
-38.50 -58.00   3.1
-38.00 -58.00   2.9
-37.50 -58.00   2.7
-37.00 -58.00   2.6
-36.50 -58.00   2.5
-36.00 -58.00   2.4
-35.50 -58.00   2.2
-35.00 -58.00   2.1
-34.50 -58.00   2.0
-34.00 -58.00   1.8
-33.50 -58.00   1.6
-33.00 -58.00   1.5
-32.50 -58.00   1.5
-32.00 -58.00   1.4
-31.50 -58.00   1.3
-31.00 -58.00   1.1
-30.50 -58.00   1.0
-30.00 -58.00   1.0
-29.50 -58.00   0.9
-29.00 -58.00   0.9
-28.50 -58.00   0.8
-28.00 -58.00   0.8
-27.50 -58.00   0.8
-27.00 -58.00   0.8
-26.50 -58.00   0.7
-26.00 -58.00   0.6
-25.50 -58.00   0.6
-25.00 -58.00   0.6
-24.50 -58.00   0.6
-24.00 -58.00   0.5
-23.50 -58.00   0.5
-23.00 -58.00   0.6
-22.50 -58.00   0.6
-22.00 -58.00   0.6
-21.50 -58.00   0.6
-21.00 -58.00   0.6
-20.50 -58.00   0.6
-20.00 -58.00   0.5
-100.00 -57.50   4.1
-99.50 -57.50   4.2
-99.00 -57.50   4.3
-98.50 -57.50   4.3
-98.00 -57.50   4.3
-97.50 -57.50   4.3
-97.00 -57.50   4.4
-96.50 -57.50   4.5
-96.00 -57.50   4.4
-95.50 -57.50   4.3
-95.00 -57.50   4.2
-94.50 -57.50   4.1
-94.00 -57.50   4.0
-93.50 -57.50   4.3
-93.00 -57.50   4.7
-92.50 -57.50   4.9
-92.00 -57.50   4.9
-91.50 -57.50   4.8
-91.00 -57.50   4.8
-90.50 -57.50   4.7
-90.00 -57.50   4.6
-89.50 -57.50   4.5
-89.00 -57.50   4.5
-88.50 -57.50   4.7
-88.00 -57.50   5.0
-87.50 -57.50   5.2
-87.00 -57.50   5.5
-86.50 -57.50   5.7
-86.00 -57.50   5.7
-85.50 -57.50   5.6
-85.00 -57.50   5.3
-84.50 -57.50   5.1
-84.00 -57.50   5.2
-83.50 -57.50   5.2
-83.00 -57.50   5.1
-82.50 -57.50   5.1
-82.00 -57.50   5.0
-81.50 -57.50   5.0
-81.00 -57.50   5.0
-80.50 -57.50   5.1
-80.00 -57.50   5.2
-79.50 -57.50   5.0
-79.00 -57.50   4.8
-78.50 -57.50   4.7
-78.00 -57.50   4.6
-77.50 -57.50   4.5
-77.00 -57.50   4.4
-76.50 -57.50   4.2
-76.00 -57.50   4.0
-75.50 -57.50   3.9
-75.00 -57.50   3.7
-74.50 -57.50   3.6
-74.00 -57.50   3.5
-73.50 -57.50   3.5
-73.00 -57.50   3.4
-72.50 -57.50   3.5
-72.00 -57.50   3.5
-71.50 -57.50   3.5
-71.00 -57.50   3.5
-70.50 -57.50   3.6
-70.00 -57.50   3.7
-69.50 -57.50   3.8
-69.00 -57.50   3.7
-68.50 -57.50   3.5
-68.00 -57.50   3.5
-67.50 -57.50   3.6
-67.00 -57.50   3.8
-66.50 -57.50   3.7
-66.00 -57.50   3.4
-65.50 -57.50   3.0
-65.00 -57.50   2.8
-64.50 -57.50   2.6
-64.00 -57.50   2.4
-63.50 -57.50   2.3
-63.00 -57.50   2.3
-62.50 -57.50   2.5
-62.00 -57.50   2.7
-61.50 -57.50   2.8
-61.00 -57.50   2.9
-60.50 -57.50   3.1
-60.00 -57.50   3.4
-59.50 -57.50   3.5
-59.00 -57.50   3.6
-58.50 -57.50   3.6
-58.00 -57.50   3.6
-57.50 -57.50   3.6
-57.00 -57.50   3.7
-56.50 -57.50   3.8
-56.00 -57.50   3.9
-55.50 -57.50   4.1
-55.00 -57.50   4.3
-54.50 -57.50   4.3
-54.00 -57.50   4.4
-53.50 -57.50   4.5
-53.00 -57.50   4.5
-52.50 -57.50   4.4
-52.00 -57.50   4.3
-51.50 -57.50   4.3
-51.00 -57.50   4.2
-50.50 -57.50   4.2
-50.00 -57.50   4.2
-49.50 -57.50   4.1
-49.00 -57.50   4.0
-48.50 -57.50   3.9
-48.00 -57.50   3.8
-47.50 -57.50   3.8
-47.00 -57.50   3.7
-46.50 -57.50   3.8
-46.00 -57.50   3.8
-45.50 -57.50   3.8
-45.00 -57.50   3.8
-44.50 -57.50   3.7
-44.00 -57.50   3.6
-43.50 -57.50   3.5
-43.00 -57.50   3.4
-42.50 -57.50   3.3
-42.00 -57.50   3.3
-41.50 -57.50   3.2
-41.00 -57.50   3.1
-40.50 -57.50   3.1
-40.00 -57.50   3.0
-39.50 -57.50   3.0
-39.00 -57.50   3.0
-38.50 -57.50   2.9
-38.00 -57.50   2.8
-37.50 -57.50   2.7
-37.00 -57.50   2.5
-36.50 -57.50   2.4
-36.00 -57.50   2.2
-35.50 -57.50   2.1
-35.00 -57.50   2.0
-34.50 -57.50   1.8
-34.00 -57.50   1.6
-33.50 -57.50   1.5
-33.00 -57.50   1.4
-32.50 -57.50   1.3
-32.00 -57.50   1.3
-31.50 -57.50   1.2
-31.00 -57.50   1.1
-30.50 -57.50   0.9
-30.00 -57.50   0.8
-29.50 -57.50   0.8
-29.00 -57.50   0.7
-28.50 -57.50   0.7
-28.00 -57.50   0.7
-27.50 -57.50   0.7
-27.00 -57.50   0.7
-26.50 -57.50   0.7
-26.00 -57.50   0.6
-25.50 -57.50   0.6
-25.00 -57.50   0.5
-24.50 -57.50   0.5
-24.00 -57.50   0.5
-23.50 -57.50   0.5
-23.00 -57.50   0.5
-22.50 -57.50   0.5
-22.00 -57.50   0.5
-21.50 -57.50   0.5
-21.00 -57.50   0.5
-20.50 -57.50   0.5
-20.00 -57.50   0.4
-100.00 -57.00   4.0
-99.50 -57.00   4.1
-99.00 -57.00   4.3
-98.50 -57.00   4.5
-98.00 -57.00   4.6
-97.50 -57.00   4.7
-97.00 -57.00   4.8
-96.50 -57.00   4.7
-96.00 -57.00   4.6
-95.50 -57.00   4.4
-95.00 -57.00   4.3
-94.50 -57.00   4.3
-94.00 -57.00   4.4
-93.50 -57.00   4.7
-93.00 -57.00   5.0
-92.50 -57.00   5.0
-92.00 -57.00   4.9
-91.50 -57.00   4.7
-91.00 -57.00   4.6
-90.50 -57.00   4.5
-90.00 -57.00   4.4
-89.50 -57.00   4.5
-89.00 -57.00   4.8
-88.50 -57.00   5.2
-88.00 -57.00   5.5
-87.50 -57.00   5.6
-87.00 -57.00   5.7
-86.50 -57.00   5.5
-86.00 -57.00   5.3
-85.50 -57.00   5.2
-85.00 -57.00   5.2
-84.50 -57.00   5.3
-84.00 -57.00   5.2
-83.50 -57.00   5.1
